frame_id,obstacle_id,obstacle_class,stop_count,cuboid_x,cuboid_y,cuboid_z,obs_heading,obs_x,obs_y,obs_vx,obs_vy,obs_speed,rel_x,rel_y,dist_to_ego,rel_vx,rel_vy,ego_speed,ego_heading,ego_yaw_rate,dist_to_path,along_path_s,heading_vs_path,c_s1,c_s2,c_s3,c_s4,c_s5,c_s6,c_s9,c_s10
1774259295250,687,41,48,0.965353,0.300000,0.786454,276.133344,527.623311,618.063624,0.000000,0.000000,0.000000,195.909885,-17.564099,196.695655,-0.434232,0.000000,0.434232,270.947561,0.003491,37.801904,357.691694,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,167,42,20,0.816112,0.300000,0.557253,480.731093,592.999045,702.526565,-0.456037,-0.271110,0.530538,261.285619,66.898843,269.713978,-0.890270,-0.271110,0.434232,270.947561,0.003491,122.264845,423.067428,120.731093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,283,42,221,1.143162,0.300000,0.907655,1.675697,898.280882,452.715373,0.000001,-0.000000,0.000001,566.567456,-182.912350,595.361747,-0.434231,-0.000000,0.434232,270.947561,0.003491,135.234947,741.566125,65.110646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,272,42,255,0.602632,0.300000,0.414241,12.246204,854.583363,358.751454,0.000010,-0.000004,0.000011,522.869938,-276.876268,591.653141,-0.434222,-0.000004,0.434232,270.947561,0.003491,76.272922,775.284224,102.246204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,186,42,255,0.804004,0.300000,0.468925,183.200844,899.701574,381.680248,-0.000001,0.000000,0.000001,567.988148,-253.947474,622.173494,-0.434233,0.000000,0.434232,270.947561,0.003491,121.391132,752.355430,-86.799156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,182,42,215,0.959721,0.300000,0.719672,1.670121,875.742593,424.827424,0.000001,-0.000000,0.000001,544.029167,-210.800298,583.441943,-0.434231,-0.000000,0.434232,270.947561,0.003491,103.381875,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,535,1,197,2.474558,0.000000,1.866464,7.483706,841.801618,579.747553,0.000000,-0.000000,0.000000,510.088193,-55.880169,513.139901,-0.434232,-0.000000,0.434232,270.947561,0.003491,110.223924,596.426322,70.918655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,181,42,214,0.941415,0.300000,0.709802,1.670121,879.184333,436.172415,0.000001,-0.000000,0.000001,547.470908,-199.455308,582.672133,-0.434231,-0.000000,0.434232,270.947561,0.003491,110.830203,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,301,1,255,3.926564,4.500000,5.302536,284.490542,869.289590,651.896567,4.987338,1.288931,5.151202,537.576165,16.268845,537.822283,4.553106,1.288931,0.434232,270.947561,0.003491,168.142992,563.100184,-48.944407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,172,42,129,1.046178,0.300000,0.610170,53.107845,754.741469,681.357568,0.000000,0.000000,0.000000,423.028044,45.729846,425.492591,-0.434232,0.000000,0.434232,270.947561,0.003491,120.131735,532.585104,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,173,42,134,0.779348,0.300000,0.413464,219.447291,753.705449,668.681262,2.127390,-2.585573,3.348279,421.992024,33.053540,423.284543,1.693157,-2.585573,0.434232,270.947561,0.003491,108.330380,537.327476,-113.987658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,175,42,255,1.135929,0.300000,0.825994,22.046546,811.575296,709.369294,0.000004,-0.000003,0.000005,479.861870,73.741572,485.494834,-0.434228,-0.000003,0.434232,270.947561,0.003491,170.780868,563.100184,48.611597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,176,42,127,0.850283,0.300000,0.515660,53.107845,745.787334,680.615172,0.000000,0.000000,0.000000,414.073909,44.987449,416.510591,-0.434232,0.000000,0.434232,270.947561,0.003491,115.463305,524.908292,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,178,42,126,1.400680,0.300000,0.802924,53.107845,752.851442,692.254925,0.000000,0.000000,0.000000,421.138017,56.627203,424.928076,-0.434232,0.000000,0.434232,270.947561,0.003491,129.033382,526.021166,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,188,42,255,0.721951,0.300000,0.433099,319.973350,838.844166,705.578582,0.916133,1.090774,1.424460,507.130741,69.950860,511.932330,0.481900,1.090774,0.434232,270.947561,0.003491,182.577915,563.100184,-13.461599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,191,1,142,2.927109,4.500000,2.447053,176.403909,839.714936,636.091915,-0.011768,-0.187259,0.187628,508.001510,0.464193,508.001722,-0.446000,-0.187259,0.434232,270.947561,0.003491,134.763422,563.100184,-157.031040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,221,42,255,1.210545,0.300000,0.792985,197.165280,943.895947,393.258682,-0.000031,0.000013,0.000033,612.182522,-242.369041,658.414909,-0.434263,0.000013,0.434232,270.947561,0.003491,165.612625,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,222,42,255,1.171618,0.300000,0.848273,197.165280,946.278767,399.144028,-0.000031,0.000013,0.000033,614.565341,-236.483694,658.494568,-0.434263,0.000013,0.434232,270.947561,0.003491,168.203014,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,295,1,255,1.828876,0.000000,2.176874,4.542060,821.997974,526.598832,0.000008,-0.000001,0.000008,490.284549,-109.028891,502.261126,-0.434224,-0.000001,0.434232,270.947561,0.003491,73.959527,607.821543,67.977009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295250,741,20,1,2.090643,0.500000,1.181473,491.357974,607.030252,699.172619,-1.926772,-1.696168,2.566989,275.316826,63.544897,282.554966,-2.361004,-1.696168,0.434232,270.947561,0.003491,118.910900,437.098634,131.357974,0.276342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,169,42,20,0.685764,0.300000,0.438816,253.336502,610.394755,657.423714,0.000000,-0.000000,0.000000,277.959551,21.814128,278.814218,-0.335102,0.000000,0.335102,273.408036,0.003491,77.161995,440.463138,-106.663498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,724,42,37,0.587814,0.300000,0.379172,276.120226,509.593634,695.253379,0.000000,0.000000,0.000000,177.158430,59.643793,186.929108,-0.335101,0.000000,0.335102,273.408036,0.003491,114.991659,339.662017,-83.879774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,688,41,49,0.879530,0.300000,0.974453,276.133344,484.889840,604.664055,0.000000,0.000000,0.000000,152.454636,-30.945531,155.563627,-0.335102,0.000000,0.335102,273.408036,0.003491,24.402336,314.958223,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,687,41,49,0.965353,0.300000,0.786454,276.133344,527.623311,618.063624,0.000000,0.000000,0.000000,195.188106,-17.545962,195.975146,-0.335102,0.000000,0.335102,273.408036,0.003491,37.801904,357.691694,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,167,42,21,0.816112,0.300000,0.557253,480.731093,592.999045,702.526565,-0.456037,-0.271110,0.530538,260.563840,66.916979,269.019325,-0.791139,-0.271110,0.335102,273.408036,0.003491,122.264845,423.067428,120.731093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,283,42,222,1.143162,0.300000,0.907655,1.675697,898.280882,452.715373,0.000001,-0.000000,0.000001,565.845677,-182.894213,594.669340,-0.335101,-0.000000,0.335102,273.408036,0.003491,135.234947,741.566125,65.110646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,272,42,255,0.602632,0.300000,0.414241,12.246204,854.583363,358.751454,0.000010,-0.000004,0.000011,522.148159,-276.858132,591.006874,-0.335092,-0.000004,0.335102,273.408036,0.003491,76.272922,775.284224,102.246204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,186,42,255,0.804004,0.300000,0.468925,183.200844,899.701574,381.680248,-0.000001,0.000000,0.000001,567.266369,-253.929338,621.507234,-0.335102,0.000000,0.335102,273.408036,0.003491,121.391132,752.355430,-86.799156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,182,42,216,0.959721,0.300000,0.719672,1.670121,875.742593,424.827424,0.000001,-0.000000,0.000001,543.307388,-210.782162,582.762420,-0.335101,-0.000000,0.335102,273.408036,0.003491,103.381875,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,535,1,198,2.474558,0.000000,1.866464,7.483706,841.801618,579.747553,0.000000,-0.000000,0.000000,509.366414,-55.862033,512.420443,-0.335101,-0.000000,0.335102,273.408036,0.003491,110.223924,596.426322,70.918655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,181,42,215,0.941415,0.300000,0.709802,1.670121,879.184333,436.172415,0.000001,-0.000000,0.000001,546.749129,-199.437171,581.987796,-0.335101,-0.000000,0.335102,273.408036,0.003491,110.830203,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,301,1,255,3.926564,4.500000,5.302536,284.490542,869.289590,651.896567,4.987338,1.288931,5.151202,536.854386,16.286982,537.101385,4.652236,1.288931,0.335102,273.408036,0.003491,168.142992,563.100184,-48.944407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,172,42,130,1.046178,0.300000,0.610170,53.107845,754.741469,681.357568,0.000000,0.000000,0.000000,422.306265,45.747982,424.776953,-0.335102,0.000000,0.335102,273.408036,0.003491,120.131735,532.585104,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,173,42,135,0.779348,0.300000,0.413464,219.447291,753.705449,668.681262,2.127390,-2.585573,3.348279,421.270245,33.071677,422.566391,1.792288,-2.585573,0.335102,273.408036,0.003491,108.330380,537.327476,-113.987658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,175,42,255,1.135929,0.300000,0.825994,22.046546,811.575296,709.369294,0.000004,-0.000003,0.000005,479.140091,73.759708,484.784201,-0.335098,-0.000003,0.335102,273.408036,0.003491,170.780868,563.100184,48.611597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,176,42,128,0.850283,0.300000,0.515660,53.107845,745.787334,680.615172,0.000000,0.000000,0.000000,413.352130,45.005586,415.795005,-0.335102,0.000000,0.335102,273.408036,0.003491,115.463305,524.908292,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,178,42,127,1.400680,0.300000,0.802924,53.107845,752.851442,692.254925,0.000000,0.000000,0.000000,420.416238,56.645340,424.215167,-0.335102,0.000000,0.335102,273.408036,0.003491,129.033382,526.021166,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,188,42,255,0.721951,0.300000,0.433099,319.973350,838.844166,705.578582,0.916133,1.090774,1.424460,506.408962,69.968996,511.219813,0.581031,1.090774,0.335102,273.408036,0.003491,182.577915,563.100184,-13.461599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,191,1,143,2.927109,4.500000,2.447053,176.403909,839.714936,636.091915,-0.011768,-0.187259,0.187628,507.279731,0.482329,507.279961,-0.346870,-0.187259,0.335102,273.408036,0.003491,134.763422,563.100184,-157.031040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,221,42,255,1.210545,0.300000,0.792985,197.165280,943.895947,393.258682,-0.000031,0.000013,0.000033,611.460743,-242.350904,657.737182,-0.335132,0.000013,0.335102,273.408036,0.003491,165.612625,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,222,42,255,1.171618,0.300000,0.848273,197.165280,946.278767,399.144028,-0.000031,0.000013,0.000033,613.843562,-236.465558,657.814472,-0.335132,0.000013,0.335102,273.408036,0.003491,168.203014,743.773959,-99.399772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,295,1,255,1.828876,0.000000,2.176874,4.542060,821.997974,526.598832,0.000008,-0.000001,0.000008,489.562770,-109.010754,501.552640,-0.335094,-0.000001,0.335102,273.408036,0.003491,73.959527,607.821543,67.977009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295511,741,20,2,2.058927,0.500000,1.180661,492.998608,606.916564,698.463212,-1.110013,-1.035053,1.517716,274.481360,62.853626,281.585858,-1.445114,-1.035053,0.335102,273.408036,0.003491,118.201492,436.984947,132.998608,0.279226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,169,42,21,0.685764,0.300000,0.438816,253.341095,610.398201,657.435251,0.000000,-0.000000,0.000000,276.423641,21.642315,277.269578,-0.319033,-0.056292,0.323961,272.138454,0.003491,77.173532,440.466584,-106.658905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,724,42,38,0.587814,0.300000,0.379172,276.120226,509.593634,695.253379,0.000000,0.000000,0.000000,175.619074,59.460442,185.411983,-0.319033,-0.056292,0.323961,272.138454,0.003491,114.991659,339.662017,-83.879774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,688,41,50,0.879530,0.300000,0.974453,276.133344,484.889840,604.664055,0.000000,0.000000,0.000000,150.915280,-31.128882,154.092274,-0.319033,-0.056292,0.323961,272.138454,0.003491,24.402336,314.958223,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,687,41,50,0.965353,0.300000,0.786454,276.133344,527.623311,618.063624,0.000000,0.000000,0.000000,193.648750,-17.729313,194.458651,-0.319033,-0.056292,0.323961,272.138454,0.003491,37.801904,357.691694,-83.866656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,167,42,22,0.816112,0.300000,0.557253,480.731093,592.999045,702.526565,-0.456037,-0.271110,0.530538,259.024484,66.733628,267.482823,-0.775071,-0.327402,0.323961,272.138454,0.003491,122.264845,423.067428,120.731093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,283,42,223,1.143162,0.300000,0.907655,1.675697,898.280882,452.715373,0.000001,-0.000000,0.000001,564.306321,-183.077564,593.261341,-0.319032,-0.056292,0.323961,272.138454,0.003491,135.234947,741.566125,65.110646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,272,42,255,0.602632,0.300000,0.414241,12.246204,854.583363,358.751454,0.000010,-0.000004,0.000011,520.608803,-277.041482,589.733422,-0.319023,-0.056296,0.323961,272.138454,0.003491,76.272922,775.284224,102.246204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,186,42,255,0.804004,0.300000,0.468925,183.200844,899.701574,381.680248,-0.000001,0.000000,0.000001,565.727013,-254.112689,620.177646,-0.319034,-0.056292,0.323961,272.138454,0.003491,121.391132,752.355430,-86.799156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,182,42,217,0.959721,0.300000,0.719672,1.670121,875.742593,424.827424,0.000001,-0.000000,0.000001,541.768032,-210.965513,581.394056,-0.319032,-0.056292,0.323961,272.138454,0.003491,103.381875,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,535,1,199,2.474558,0.000000,1.866464,7.483706,841.801618,579.747553,0.000000,-0.000000,0.000000,507.827058,-56.045384,510.910369,-0.319033,-0.056292,0.323961,272.138454,0.003491,110.223924,596.426322,70.918655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,181,42,216,0.941415,0.300000,0.709802,1.670121,879.184333,436.172415,0.000001,-0.000000,0.000001,545.209773,-199.620522,580.604899,-0.319032,-0.056292,0.323961,272.138454,0.003491,110.830203,743.773959,65.105070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,301,1,255,3.926564,4.500000,5.302536,284.490542,869.289590,651.896567,4.987338,1.288931,5.151202,535.315030,16.103631,535.557194,4.668305,1.232639,0.323961,272.138454,0.003491,168.142992,563.100184,-48.944407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,172,42,131,1.046178,0.300000,0.610170,53.107845,754.741469,681.357568,0.000000,0.000000,0.000000,420.766909,45.564631,423.226804,-0.319033,-0.056292,0.323961,272.138454,0.003491,120.131735,532.585104,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,173,42,136,0.779348,0.300000,0.413464,219.447291,753.705449,668.681262,2.127390,-2.585573,3.348279,419.730889,32.888326,421.017412,1.808356,-2.641865,0.323961,272.138454,0.003491,108.330380,537.327476,-113.987658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,175,42,255,1.135929,0.300000,0.825994,22.046546,811.575296,709.369294,0.000004,-0.000003,0.000005,477.600735,73.576358,483.234873,-0.319029,-0.056295,0.323961,272.138454,0.003491,170.780868,563.100184,48.611597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,176,42,129,0.850283,0.300000,0.515660,53.107845,745.787334,680.615172,0.000000,0.000000,0.000000,411.812774,44.822235,414.244847,-0.319033,-0.056292,0.323961,272.138454,0.003491,115.463305,524.908292,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774259295836,178,42,128,1.400680,0.300000,0.802924,53.107845,752.851442,692.254925,0.000000,0.000000,0.000000,418.876882,56.461989,422.665114,-0.319033,-0.056292,0.323961,272.138454,0.003491,129.033382,526.021166,79.672896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
